arm,ab_var,ucb_var,eps_var,ucb_inf_var,mix_prop_var
1.0,0.16205342312959126,0.22398588955287965,0.2126545778211801,0.24772943972823644,0.22787908498706191
2.0,1.8172927357354043,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2977144075281766
3.0,3.994919576070361,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9268625579673317,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5462060567158202,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16205342312959126,0.22398968402168312,0.2123672800667682,0.24728573968266776,0.2285345747815211
2.0,1.8172927357354043,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2977144075281766
3.0,3.994919576070361,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9268625579673317,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5462060567158202,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22365069469834273,0.2120788246602075,0.24707860458956427,0.228239950048831
2.0,1.8172927357354043,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2977144075281766
3.0,3.994919576070361,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9268625579673317,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5462060567158202,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.2234928867891856,0.21223098066921406,0.2466505822087767,0.228239950048831
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.994919576070361,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9268625579673317,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5462060567158202,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22341585080228213,0.21245068265814343,0.24645660122822657,0.2278067482643637
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9268625579673317,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5462060567158202,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22316807633462393,0.21203858870578945,0.24598822660158187,0.22831869642654573
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5462060567158202,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.2228336079269987,0.2133611697093405,0.24555731180325427,0.22947083097935303
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.18042029497584613,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22284511180368166,0.21305900833319044,0.2454961730645891,0.22904442313580733
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,3.0417758588716395,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22263417792073315,0.21305140450738205,0.24529222535474154,0.2286175332519438
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.344498592203301,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.230329146423089,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22243896615632033,0.2138373455758852,0.24612900383110412,0.22819301335225103
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,4.017124312074662,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.7432777343535215,0.2467698336349403,1.2009203898033678,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22234439968175124,0.2138373455758852,0.24572203082647118,0.22811390168122628
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,0.9924062192908533,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.039791386234911
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.2347646499466165,0.002332755314635204
1.0,0.16501639324680392,0.22278721195149065,0.2138373455758852,0.2452692182853683,0.22811390168122628
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,1.1366454316770127,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.22946572375012
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.2347646499466165,0.002332755314635204
1.0,0.16380692606258046,0.22260829036826535,0.21344951848255142,0.2448106929762172,0.22788205622727953
2.0,1.8827352486817663,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,1.1366454316770127,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.22946572375012
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.2347646499466165,0.002332755314635204
1.0,0.16380692606258046,0.22246510786576118,0.2130894173438675,0.2443743920176451,0.22745839820885833
2.0,1.8650153881543563,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,3.998052472614846,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,1.1366454316770127,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.22946572375012
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.2349518231143775,0.002332755314635204
1.0,0.16380692606258046,0.22212287834780733,0.21273023770409646,0.2443743920176451,0.22706145714176343
2.0,1.8650153881543563,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,4.055858847721463,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.9102457394972396,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,1.1366454316770127,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.22946572375012
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.225901293083399,0.002332755314635204
1.0,0.16380692606258046,0.22177111628961454,0.2123604041975776,0.2443743920176451,0.22674195087414356
2.0,1.8650153881543563,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,4.055858847721463,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.8530255758623224,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.5378090576245147,3.621303052109475,1.1366454316770127,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.18568565728897,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.22946572375012
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.225901293083399,0.002332755314635204
1.0,0.16380692606258046,0.22317658246005642,0.2123604041975776,0.24394830634586073,0.22647460608608058
2.0,1.8650153881543563,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,4.055858847721463,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.8530255758623224,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
5.0,2.501393514700115,3.621303052109475,1.1366454316770127,2.973590465722371,1.725288398647954
6.0,0.17971667639827246,0.0,0.12215581363236845,0.0379966861927824,0.04851369723676604
7.0,2.997077716074394,0.05788305668646874,4.055051671356624,1.313195989400106,2.613260596884514
8.0,4.4701216807640884,4.33749508411872,3.916981172970171,2.7493665215206224,1.6810920494725319
9.0,3.985303857824386,0.4271946630566836,1.384302002164889,1.9864821765572027,4.22946572375012
0.0,1.74428877744252,0.2467698336349403,1.2009203898033678,1.225901293083399,0.002332755314635204
1.0,0.16380692606258046,0.22344607209556677,0.21197684774535672,0.2442606927224073,0.22625410917065816
2.0,1.8650153881543563,1.3309758055385121,1.7246814077824613,0.03539224921488672,2.2231641567347262
3.0,4.055858847721463,0.0,3.7911309232936947,3.20581379695779,0.5425367445573902
4.0,3.8530255758623224,4.345285616822293,3.8967554122262,1.1567991214587052,5.0301109636967665
